FirstByte	LastByte	Type	Compressed	Description	Modified
259936	25AB41	GFX	Y	(15) Location Tiles	2007.06.28
25AB42	25B8D6	GFX	Y	(16) Location Tiles	2007.06.28
25B8D7	25CC22	GFX	Y	(17) Location Tiles	2007.06.28
25CC23	25D3A7	GFX	Y	(18) Location Tiles	2007.06.28
25D3A8	25DE38	GFX	Y	(19) Location Tiles	2007.06.28
25DE39	25EB9B	GFX	Y	(1A) Location Tiles	2007.06.28
25EB9C	25F9B3	GFX	Y	(1B) Location Tiles	2007.06.28
25F9B4	25FB9F	GFX	Y	(1C) Location Tiles	2007.06.28
25FBA0	25FFFF	---	N	UNUSED SPACE (1120 bytes)	2007.06.28
260000	260C85	GFX	Y	(1D) Location Tiles	2007.06.28
260C86	261501	GFX	Y	(1E) Location Tiles	2007.06.28
261502	262081	GFX	Y	(1F) Location Tiles	2007.06.28
262082	2629C8	GFX	Y	(20) Location Tiles	2007.06.28
2629C9	26360E	GFX	Y	(21) Location Tiles	2007.06.28
26360F	2645A2	GFX	Y	(22) Location Tiles	2007.06.28
2645A3	26553A	GFX	Y	(23) Location Tiles	2007.06.28
26553B	2662CE	GFX	Y	(24) Location Tiles	2007.06.28
2662CF	266B76	GFX	Y	(25) Location Tiles	2007.06.28
266B77	2677F1	GFX	Y	(26) Location Tiles	2007.06.28
2677F2	2686D3	GFX	Y	(27) Location Tiles	2007.06.28
2686D4	269340	GFX	Y	(28) Location Tiles	2007.06.28
269341	26A257	GFX	Y	(29) Location Tiles	2007.06.28
26A258	26AF6A	GFX	Y	(2A) Location Tiles	2007.06.28
26AF6B	26BE35	GFX	Y	(2B) Location Tiles	2007.06.28
26BE36	26CBA7	GFX	Y	(2C) Location Tiles	2007.06.28
26CBA8	26DAF9	GFX	Y	(2D) Location Tiles	2007.06.28
26DAFA	26EA90	GFX	Y	(2E) Location Tiles	2007.06.28
26EA91	26F7C5	GFX	Y	(2F) Location Tiles	2007.06.28
26F7C6	26FEF8	GFX	Y	(30) Location Tiles	2007.06.28
26FEF9	26FFFF	---	N	UNUSED SPACE (263 bytes)	2007.06.28
270000	270C76	GFX	Y	(31) Location Tiles	2007.06.28
270C77	271911	GFX	Y	(32) Location Tiles	2007.06.28
271912	27241D	GFX	Y	(33) Location Tiles	2007.06.28
27241E	272F65	GFX	Y	(34) Location Tiles	2007.06.28
272F66	273D01	GFX	Y	(35) Location Tiles	2007.06.28
273D02	274ACA	GFX	Y	(36) Location Tiles	2007.06.28
274ACB	275628	GFX	Y	(37) Location Tiles	2007.06.28
275629	276184	GFX	Y	(38) Location Tiles	2007.06.28
276185	276E05	GFX	Y	(39) Location Tiles	2007.06.28
276E06	277AC8	GFX	Y	(3A) Location Tiles	2007.06.28
277AC9	2788AF	GFX	Y	(3B) Location Tiles	2007.06.28
2788B0	2796C7	GFX	Y	(3C) Location Tiles	2007.06.28
2796C8	27A5B0	GFX	Y	(3D) Location Tiles	2007.06.28
27A5B1	27B4A8	GFX	Y	(3E) Location Tiles	2007.06.28
27B4A9	27C45D	GFX	Y	(3F) Location Tiles	2007.06.28
27C45E	27D32C	GFX	Y	(40) Location Tiles	2007.06.28
27D32D	27E12B	GFX	Y	(41) Location Tiles	2007.06.28
27E12C	27F1B0	GFX	Y	(42) Location Tiles	2007.06.28
27F1B1	27FF08	GFX	Y	(43) Location Tiles	2007.06.28
27FF09	27FFFF	---	N	UNUSED SPACE (247 bytes)	2007.06.28
280000	281016	GFX	Y	(44) Location Tiles	2007.06.28
281017	281B9D	GFX	Y	(45) Location Tiles	2007.06.28
281B9E	28298F	GFX	Y	(46) Location Tiles	2007.06.28
282990	283745	GFX	Y	(47) Location Tiles	2007.06.28
283746	2841A4	GFX	Y	(48) Location Tiles	2007.06.28
2841A5	284DDA	GFX	Y	(49) Location Tiles	2007.06.28
284DDB	285D76	GFX	Y	(4A) Location Tiles	2007.06.28
285D77	286D28	GFX	Y	(4B) Location Tiles	2007.06.28
286D29	287C54	GFX	Y	(4C) Location Tiles	2007.06.28
287C55	288B92	GFX	Y	(4D) Location Tiles	2007.06.28
288B93	289A7F	GFX	Y	(4E) Location Tiles	2007.06.28
289A80	28A711	GFX	Y	(4F) Location Tiles	2007.06.28
28A712	28B304	GFX	Y	(50) Location Tiles	2007.06.28
28B305	28BEEB	GFX	Y	(51) Location Tiles	2007.06.28
28BEEC	28CB32	GFX	Y	(52) Location Tiles	2007.06.28
28CB33	28D897	GFX	Y	(53) Location Tiles	2007.06.28
28D898	28E7D7	GFX	Y	(54) Location Tiles	2007.06.28
28E7D8	28F6BD	GFX	Y	(55) Location Tiles	2007.06.28
28F6BE	28FF02	GFX	Y	(56) Location Tiles	2007.06.28
28FF03	28FFFF	---	N	UNUSED SPACE (253 bytes)	2007.06.28
290000	290B57	GFX	Y	(57) Location Tiles	2007.06.28
290B58	291847	GFX	Y	(58) Location Tiles	2007.06.28
291848	292765	GFX	Y	(59) Location Tiles	2007.06.28
292766	293216	GFX	Y	(5A) Location Tiles	2007.06.28
293217	29405F	GFX	Y	(5B) Location Tiles	2007.06.28
294060	294CC7	GFX	Y	(5C) Location Tiles	2007.06.28
294CC8	295A86	GFX	Y	(5D) Location Tiles	2007.06.28
295A87	2968E9	GFX	Y	(5E) Location Tiles	2007.06.28
2968EA	29756E	GFX	Y	(5F) Location Tiles	2007.06.28
29756F	29814E	GFX	Y	(60) Location Tiles	2007.06.28
29814F	298A2A	GFX	Y	(61) Location Tiles	2007.06.28
298A2B	2994C9	GFX	Y	(62) Location Tiles	2007.06.28
2994CA	299EE1	GFX	Y	(63) Location Tiles	2007.06.28
299EE2	29A9CC	GFX	Y	(64) Location Tiles	2007.06.28
29A9CD	29B892	GFX	Y	(65) Location Tiles	2007.06.28
29B893	29C55F	GFX	Y	(66) Location Tiles	2007.06.28
29C560	29CFD3	GFX	Y	(67) Location Tiles	2007.06.28
29CFD4	29D9F3	GFX	Y	(68) Location Tiles	2007.06.28
29D9F4	29E5AE	GFX	Y	(69) Location Tiles	2007.06.28
29E5AF	29F1B3	GFX	Y	(6A) Location Tiles	2007.06.28
29F1B4	29FFD2	GFX	Y	(6B) Location Tiles	2007.06.28
29FFD3	29FFFF	---	N	UNUSED SPACE (45 bytes)	2007.06.28
2A0000	2A0CD3	GFX	Y	(6C) Location Tiles	2007.06.28
2A0CD4	2A1A3E	GFX	Y	(6D) Location Tiles	2007.06.28
2A1A3F	2A270B	GFX	Y	(6E) Location Tiles	2007.06.28
2A270C	2A33F9	GFX	Y	(6F) Location Tiles	2007.06.28
2A33FA	2A411D	GFX	Y	(70) Location Tiles	2007.06.28
2A411E	2A4D82	GFX	Y	(71) Location Tiles	2007.06.28
2A4D83	2A5A78	GFX	Y	(72) Location Tiles	2007.06.28
2A5A79	2A6B8B	GFX	Y	(73) Location Tiles	2007.06.28
2A6B8C	2A7884	GFX	Y	(74) Location Tiles	2007.06.28
2A7885	2A82C6	GFX	Y	(75) Location Tiles	2007.06.28
2A82C7	2A911B	GFX	Y	(76) Location Tiles	2007.06.28
2A911C	2A9FC1	GFX	Y	(77) Location Tiles	2007.06.28
2A9FC2	2AAD48	GFX	Y	(78) Location Tiles	2007.06.28
2AAD49	2AB679	GFX	Y	(79) Location Tiles	2007.06.28
2AB67A	2AC010	GFX	Y	(7A) Location Tiles	2007.06.28
2AC011	2ACA0C	GFX	Y	(7B) Location Tiles	2007.06.28
2ACA0D	2AD93E	GFX	Y	(7C) Location Tiles	2007.06.28
2AD93F	2AE171	GFX	Y	(7D) Location Tiles	2007.06.28
2AE172	2AED9F	GFX	Y	(7E) Location Tiles	2007.06.28
2AEDA0	2AEF8B	GFX	Y	(7F) Location Tiles	2007.06.28
2AEF8C	2AF419	GFX	Y	(80) Location Tiles	2007.06.28
2AF41A	2AFF49	GFX	Y	(81) Location Tiles	2007.06.28
2AFF4A	2AFFFF	---	N	UNUSED SPACE (182 bytes)	2007.06.28
2B0000	2B0C54	GFX	Y	(82) Location Tiles	2007.06.28
2B0C55	2B19F4	GFX	Y	(83) Location Tiles	2007.06.28
2B19F5	2B27C1	GFX	Y	(84) Location Tiles	2007.06.28
2B27C2	2B34BB	GFX	Y	(85) Location Tiles	2007.06.28
2B34BC	2B43A6	GFX	Y	(86) Location Tiles	2007.06.28
2B43A7	2B4FF9	GFX	Y	(87) Location Tiles	2007.06.28
2B4FFA	2B5C52	GFX	Y	(88) Location Tiles	2007.06.28
2B5C53	2B67C6	GFX	Y	(89) Location Tiles	2007.06.28
2B67C7	2B733D	GFX	Y	(8A) Location Tiles	2007.06.28
2B733E	2B7F1E	GFX	Y	(8B) Location Tiles	2007.06.28
2B7F1F	2B8E6D	GFX	Y	(8C) Location Tiles	2007.06.28
2B8E6E	2B9D77	GFX	Y	(8D) Location Tiles	2007.06.28
2B9D78	2BABAE	GFX	Y	(8E) Location Tiles	2007.06.28
2BABAF	2BB8F6	GFX	Y	(8F) Location Tiles	2007.06.28
2BB8F7	2BC65C	GFX	Y	(90) Location Tiles	2007.06.28
2BC65D	2BD3C9	GFX	Y	(91) Location Tiles	2007.06.28
2BD3CA	2BE152	GFX	Y	(92) Location Tiles	2007.06.28
2BE153	2BED00	GFX	Y	(93) Location Tiles	2007.06.28
2BED01	2BFA11	GFX	Y	(94) Location Tiles	2007.06.28
2BFA12	2BFEF3	GFX	Y	(95) Location Tiles	2007.06.28
2BFEF4	2BFFFF	---	N	UNUSED SPACE (268 bytes)	2007.06.28
2C0000	2C0E5C	GFX	Y	(96) Location Tiles	2007.06.28
2C0E5D	2C1B71	GFX	Y	(97) Location Tiles	2007.06.28
2C1B72	2C2785	GFX	Y	(98) Location Tiles	2007.06.28
2C2786	2C36D5	GFX	Y	(99) Location Tiles	2007.06.28
2C36D6	2C462D	GFX	Y	(9A) Location Tiles	2007.06.28
2C462E	2C51AD	GFX	Y	(9B) Location Tiles	2007.06.28
2C51AE	2C5F9D	GFX	Y	(9C) Location Tiles	2007.06.28
2C5F9E	2C6E56	GFX	Y	(9D) Location Tiles	2007.06.28
2C6E57	2C79C1	GFX	Y	(9E) Location Tiles	2007.06.28
2C79C2	2C85F7	GFX	Y	(9F) Location Tiles	2007.06.28
2C85F8	2C9116	GFX	Y	(A0) Location Tiles	2007.06.28
2C9117	2C9C7E	GFX	Y	(A1) Location Tiles	2007.06.28
2C9C7F	2CA8B3	GFX	Y	(A2) Location Tiles	2007.06.28
2CA8B4	2CB4F8	GFX	Y	(A3) Location Tiles	2007.06.28
2CB4F9	2CC045	GFX	Y	(A4) Location Tiles	2007.06.28
2CC046	2CCDA7	GFX	Y	(A5) Location Tiles	2007.06.28
2CCDA8	2CDA4F	GFX	Y	(A6) Location Tiles	2007.06.28
2CDA50	2CE3F7	GFX	Y	(A7) Location Tiles	2007.06.28
2CE3F8	2CEC66	GFX	Y	(A8) Location Tiles	2007.06.28
2CEC67	2CF61C	GFX	Y	(A9) Location Tiles	2007.06.28
2CF61D	2CFEB0	GFX	Y	(AA) Location Tiles	2007.06.28
2CFEB1	2CFFFF	---	N	UNUSED SPACE (335 bytes)	2007.06.28
2D0000	2D0DB5	TASM	Y	(00) Location Tile Assembly L12	2007.06.28
2D0DB6	2D13C5	TASM	Y	(01) Location Tile Assembly L12	2007.06.28
2D13C6	2D2148	TASM	Y	(02) Location Tile Assembly L12	2007.06.28
2D2149	2D2DC7	TASM	Y	(03) Location Tile Assembly L12	2007.06.28
2D2DC8	2D3C38	TASM	Y	(04) Location Tile Assembly L12	2007.06.28
2D3C39	2D4765	TASM	Y	(05) Location Tile Assembly L12	2007.06.28
2D4766	2D537D	TASM	Y	(06) Location Tile Assembly L12	2007.06.28
2D537E	2D6011	TASM	Y	(07) Location Tile Assembly L12	2007.06.28
2D6012	2D6B6E	TASM	Y	(08) Location Tile Assembly L12	2007.06.28
2D6B6F	2D79B7	TASM	Y	(09) Location Tile Assembly L12	2007.06.28
2D79B8	2D837F	TASM	Y	(0A) Location Tile Assembly L12	2007.06.28
2D8380	2D8F2F	TASM	Y	(0B) Location Tile Assembly L12	2007.06.28
2D8F30	2D9E44	TASM	Y	(0C) Location Tile Assembly L12	2007.06.28
2D9E45	2DAABF	TASM	Y	(0D) Location Tile Assembly L12	2007.06.28
2DAAC0	2DB8FB	TASM	Y	(0E) Location Tile Assembly L12	2007.06.28
2DB8FC	2DC310	TASM	Y	(0F) Location Tile Assembly L12	2007.06.28
2DC311	2DC318	TASM	Y	"(10) Location Tile Assembly L12 (empty, 1 $00 byte)"	2007.06.28
2DC319	2DD2AC	TASM	Y	(11) Location Tile Assembly L12	2007.06.28
2DD2AD	2DE141	TASM	Y	(12) Location Tile Assembly L12	2007.06.28
2DE142	2DEFBE	TASM	Y	(13) Location Tile Assembly L12	2007.06.28
2DEFBF	2DFF4B	TASM	Y	(14) Location Tile Assembly L12	2007.06.28
2DFF4C	2DFFFF	---	N	UNUSED SPACE (180 bytes)	2007.06.28
2E0000	2E0DEC	TASM	Y	(15) Location Tile Assembly L12	2007.06.28
2E0DED	2E1AA0	TASM	Y	(16) Location Tile Assembly L12	2007.06.28
2E1AA1	2E280E	TASM	Y	(17) Location Tile Assembly L12	2007.06.28
2E280F	2E3656	TASM	Y	(18) Location Tile Assembly L12	2007.06.28
2E3657	2E42E4	TASM	Y	(19) Location Tile Assembly L12	2007.06.28
2E42E5	2E4F6D	TASM	Y	(1A) Location Tile Assembly L12	2007.06.28
2E4F6E	2E57DE	TASM	Y	(1B) Location Tile Assembly L12	2007.06.28
2E57DF	2E6450	TASM	Y	(1C) Location Tile Assembly L12	2007.06.28
2E6451	2E7394	TASM	Y	(1D) Location Tile Assembly L12	2007.06.28
2E7395	2E80CD	TASM	Y	(1E) Location Tile Assembly L12	2007.06.28
2E80CE	2E8946	TASM	Y	(1F) Location Tile Assembly L12	2007.06.28
2E8947	2E92BA	TASM	Y	(20) Location Tile Assembly L12	2007.06.28
2E92BB	2EA14F	TASM	Y	(21) Location Tile Assembly L12	2007.06.28
2EA150	2EADCF	TASM	Y	(22) Location Tile Assembly L12	2007.06.28
2EADD0	2EB8FB	TASM	Y	(23) Location Tile Assembly L12	2007.06.28
2EB8FC	2EBED8	TASM	Y	(24) Location Tile Assembly L12	2007.06.28
2EBED9	2EC55D	TASM	Y	(25) Location Tile Assembly L12	2007.06.28
2EC55E	2ED257	TASM	Y	(26) Location Tile Assembly L12	2007.06.28
2ED258	2EDDA1	TASM	Y	(27) Location Tile Assembly L12	2007.06.28
2EDDA2	2EE42E	TASM	Y	(28) Location Tile Assembly L12	2007.06.28
2EE42F	2EF328	TASM	Y	(29) Location Tile Assembly L12	2007.06.28
2EF329	2EF8D5	TASM	Y	(2A) Location Tile Assembly L12	2007.06.28
2EF8D6	2EFF8B	TASM	Y	(2B) Location Tile Assembly L12	2007.06.28
2EFF8C	2EFFFF	---	N	UNUSED SPACE (116 bytes)	2007.06.28
2F0000	2F0CE1	TASM	Y	(2C) Location Tile Assembly L12	2007.06.28
2F0CE2	2F1ACD	TASM	Y	(2D) Location Tile Assembly L12	2007.06.28
2F1ACE	2F266C	TASM	Y	(2E) Location Tile Assembly L12	2007.06.28
2F266D	2F33CF	TASM	Y	(2F) Location Tile Assembly L12	2007.06.28
2F33D0	2F3E9E	TASM	Y	(30) Location Tile Assembly L12	2007.06.28
2F3E9F	2F4BBD	TASM	Y	(31) Location Tile Assembly L12	2007.06.28
2F4BBE	2F58F2	TASM	Y	(32) Location Tile Assembly L12	2007.06.28
2F58F3	2F64A6	TASM	Y	(33) Location Tile Assembly L12	2007.06.28
2F64A7	2F723A	TASM	Y	(34) Location Tile Assembly L12	2007.06.28
2F723B	2F7AB4	TASM	Y	(35) Location Tile Assembly L12	2007.06.28
2F7AB5	2F7EF8	TASM	Y	(36) Location Tile Assembly L12	2007.06.28
2F7EF9	2F7F00	TASM	Y	"(37) Location Tile Assembly L12 (empty, 1 $00 byte)"	2007.06.28
2F7F01	2F7F08	TASM	Y	"(38) Location Tile Assembly L12 (empty, 1 $00 byte)"	2007.06.28
2F7F09	2F7F10	TASM	Y	"(39) Location Tile Assembly L12 (empty, 1 $00 byte)"	2007.06.28
2F7F11	2F7F18	TASM	Y	"(3A) Location Tile Assembly L12 (empty, 1 $00 byte)"	2007.06.28
2F7F19	2F7F20	TASM	Y	"(3B) Location Tile Assembly L12 (empty, 1 $00 byte)"	2007.06.28
2F7F21	2F7F28	TASM	Y	"(3C) Location Tile Assembly L12 (empty, 1 $00 byte)"	2007.06.28
2F7F29	2F7F30	TASM	Y	"(3D) Location Tile Assembly L12 (empty, 1 $00 byte)"	2007.06.28
2F7F31	2F7F38	TASM	Y	"(3E) Location Tile Assembly L12 (empty, 1 $00 byte)"	2007.06.28
2F7F39	2F7F40	TASM	Y	"(3F) Location Tile Assembly L12 (empty, 1 $00 byte)"	2007.06.28
2F7F41	2F8459	TASM	Y	(00) Location Tile Assembly L3	2007.06.28
2F845A	2F85BD	TASM	Y	(01) Location Tile Assembly L3	2007.06.28
2F85BE	2F8721	TASM	Y	(02) Location Tile Assembly L3	2007.06.28
2F8722	2F8894	TASM	Y	(03) Location Tile Assembly L3	2007.06.28
2F8895	2F8A86	TASM	Y	(04) Location Tile Assembly L3	2007.06.28
2F8A87	2F8C4B	TASM	Y	(05) Location Tile Assembly L3	2007.06.28
2F8C4C	2F8F47	TASM	Y	(06) Location Tile Assembly L3	2007.06.28
2F8F48	2F9571	TASM	Y	(07) Location Tile Assembly L3	2007.06.28
2F9572	2F972A	TASM	Y	(08) Location Tile Assembly L3	2007.06.28
2F972B	2F9952	TASM	Y	(09) Location Tile Assembly L3	2007.06.28
2F9953	2F9A15	TASM	Y	(0A) Location Tile Assembly L3	2007.06.28
2F9A16	2F9B7C	TASM	Y	(0B) Location Tile Assembly L3	2007.06.28
2F9B7D	2FA0A2	TASM	Y	(0C) Location Tile Assembly L3	2007.06.28
2FA0A3	2FA56A	TASM	Y	(0D) Location Tile Assembly L3	2007.06.28
2FA56B	2FA6E4	TASM	Y	(0E) Location Tile Assembly L3	2007.06.28
2FA6E5	2FA96B	TASM	Y	(0F) Location Tile Assembly L3	2007.06.28
2FA96C	2FAA6C	TASM	Y	(10) Location Tile Assembly L3	2007.06.28
2FAA6D	2FAC90	TASM	Y	(11) Location Tile Assembly L3	2007.06.28
2FAC91	2FB167	TASM	Y	(12) Location Tile Assembly L3	2007.06.28
2FB168					2007.06.28
2FC000	2FC1D2	GFX	Y	(AB) Location Tiles	2007.06.28
2FC1D3	2FC805	GFX	Y	(AC) Location Tiles	2007.06.28
2FC806	2FCDC2	GFX	Y	(AD) Location Tiles	2007.06.28
2FCDC3	2FD02C	GFX	Y	(AE) Location Tiles	2007.06.28
2FD02D	2FD2AC	GFX	Y	(AF) Location Tiles	2007.06.28
2FD2AD	2FD91C	GFX	Y	(B0) Location Tiles	2007.06.28
2FD91D	2FE5AA	GFX	Y	(B1) Location Tiles	2007.06.28
2FE5AB	2FE80B	GFX	Y	(B2) Location Tiles	2007.06.28
2FE80C	2FF2E0	GFX	Y	(B3) Location Tiles	2007.06.28
2FF2E1	2FFF17	GFX	Y	(B4) Location Tiles	2007.06.28
2FFF18	2FFFFF	---	N	UNUSED SPACE (232 bytes)	2007.06.28
300000	30004F	MAP	Y	(00) Location Map - (default map)	2007.06.28
300050	300183	MAP	Y	(01) Location Map - Lavos - final battle	2007.06.28
300184	3003B3	MAP	Y	(02) Location Map - Black Omen - entrance	2007.06.28
3003B4	30073A	MAP	Y	(03) Location Map - Black Omen	2007.06.28
30073B	300B61	MAP	Y	(04) Location Map - Black Omen	2007.06.28
300B62	300FED	MAP	Y	(05) Location Map - Black Omen	2007.06.28
300FEE	3013DE	MAP	Y	(06) Location Map - Black Omen	2007.06.28
3013DF	301808	MAP	Y	(07) Location Map - Black Omen	2007.06.28
301809	3023F7	MAP	Y	(08) Location Map - Black Omen	2007.06.28
3023F8	303C26	MAP	Y	(09) Location Map - Black Omen	2007.06.28
303C27	3042C4	MAP	Y	(0A) Location Map - Black Omen (unused)	2007.06.28
3042C5	304C18	MAP	Y	(0B) Location Map - Black Omen	2007.06.28
304C19	304FE6	MAP	Y	(0C) Location Map - Black Omen - teleporters	2007.06.28
304FE7	3055F7	MAP	Y	(0D) Location Map - Black Omen	2007.06.28
3055F8	305AEA	MAP	Y	(0E) Location Map - Black Omen	2007.06.28
305AEB	305DF2	MAP	Y	(0F) Location Map - Black Omen	2007.06.28
305DF3	3060D1	MAP	Y	(10) Location Map - Black Omen	2007.06.28
3060D2	306651	MAP	Y	(11) Location Map - Black Omen - Queen Zeal	2007.06.28
306652	306DED	MAP	Y	(12) Location Map - Lavos - caves	2007.06.28
306DEE	306FEE	MAP	Y	(13) Location Map - Lavos - Giga Gaia battle	2007.06.28
306FEF	3072D0	MAP	Y	(14) Location Map - Lavos - Guardian battle	2007.06.28
3072D1	30756B	MAP	Y	(15) Location Map - Lavos - Magus battle	2007.06.28
30756C	307E0B	MAP	Y	(16) Location Map - Sunken Desert	2007.06.28
307E0C	308034	MAP	Y	(17) Location Map - Programmer's Ending - house	2007.06.28
308035	308319	MAP	Y	(18) Location Map - Programmer's Ending - jungle	2007.06.28
30831A	308519	MAP	Y	(19) Location Map - Programmer's Ending - Ocean Palace	2007.06.28
30851A	30883C	MAP	Y	(1A) Location Map - Programmer's Ending - jail	2007.06.28
30883D	308AA3	MAP	Y	(1B) Location Map - Programmer's Ending - Algetty	2007.06.28
308AA4	308C7C	MAP	Y	(1C) Location Map - Programmer's Ending - castle	2007.06.28
308C7D	308D9A	MAP	Y	(1D) Location Map - Programmer's Ending - factory	2007.06.28
308D9B	308E5E	MAP	Y	(1E) Location Map - Ending artwork (unused in USA version)	2007.06.28
308E5F	308E8F	MAP	Y	(1F) Location Map - (blank map)	2007.06.28
308E90	309011	MAP	Y	(20) Location Map - Lavos Core	2007.06.28
309012	30930A	MAP	Y	(21) Location Map - Lavos - ground	2007.06.28
30930B	30953D	MAP	Y	(22) Location Map - Lavos	2007.06.28
30953E	309815	MAP	Y	(23) Location Map - Fiona's Forest	2007.06.28
309816	309B12	MAP	Y	(24) Location Map - Fiona's Forest - dead end	2007.06.28
309B13	30A694	MAP	Y	(25) Location Map - Ozzie's Fort	2007.06.28
30A695	30BAEE	MAP	Y	(26) Location Map - Northern Ruins	2007.06.28
30BAEF	30C8EE	MAP	Y	(27) Location Map - Giant's Claw	2007.06.28
30C8EF	30D376	MAP	Y	(28) Location Map - Giant's Claw	2007.06.28
30D377	30D9F3	MAP	Y	(29) Location Map - Giant's Claw	2007.06.28
30D9F4	30E80D	MAP	Y	(2A) Location Map - Kajar	2007.06.28
30E80E	30EF76	MAP	Y	(2B) Location Map - Sunken Desert	2007.06.28
30EF77	30F10C	MAP	Y	(2C) Location Map - Black Omen - celestial gate	2007.06.28
30F10D	30F393	MAP	Y	(2D) Location Map - Blackbird - water	2007.06.28
30F394	30F5E6	MAP	Y	(2E) Location Map - Medina Square	2007.06.28
30F5E7	30FFFF	---	N	UNUSED SPACE (2585 bytes)	2008.02.06
310000	310139	MAP	Y	(2F) Location Map - Mammon Machine	2007.06.28
31013A	3102A5	MAP	Y	(30) Location Map - Zeal - destruction	2007.06.28
3102A6	31058F	MAP	Y	(31) Location Map - End of Time - Spekkio	2007.06.28
310590	310759	MAP	Y	(32) Location Map - Blackbird - scaffolding	2007.06.28
31075A	31087F	MAP	Y	(33) Location Map - Epoch - water	2007.06.28
310880	3109D9	MAP	Y	(34) Location Map - Epoch - ground	2007.06.28
3109DA	310B18	MAP	Y	(35) Location Map - Epoch - End of Time	2007.06.28
310B19	3114BF	MAP	Y	(36) Location Map - Lavos - tunnel	2007.06.28
3114C0	31163F	MAP	Y	(37) Location Map - Truce Dome	2007.06.28
311640	312928	MAP	Y	(38) Location Map - Heckran Cave	2007.06.28
312929	312C99	MAP	Y	(39) Location Map - Land Bridge	2007.06.28
312C9A	312F89	MAP	Y	(3A) Location Map - Skyway	2007.06.28
312F8A	31325A	MAP	Y	(3B) Location Map - Fiona's Shrine	2007.06.28
31325B	314951	MAP	Y	"(3C) Location Map - Truce, Medina, Porre, Choras (Present)"	2007.06.28
314952	315E2F	MAP	Y	"(3D) Location Map - Medina, Porre, Choras (Present)"	2007.06.28
315E30	3163C4	MAP	Y	(3E) Location Map - Choras (Present)	2007.06.28
3163C5	316624	MAP	Y	(3F) Location Map - Medina - portal house (Present)	2007.06.28
316625	3168D0	MAP	Y	(40) Location Map - Guardia Castle - jail catwalks	2007.06.28
3168D1	316CB4	MAP	Y	(41) Location Map - Guardia Caslte - courtroom	2007.06.28
316CB5	31790E	MAP	Y	(42) Location Map - Guardia Castle - throneroom	2007.06.28
31790F	3187C1	MAP	Y	(43) Location Map - Guardia Castle	2007.06.28
3187C2	31945B	MAP	Y	(44) Location Map - Guardia Castle	2007.06.28
31945C	319733	MAP	Y	(45) Location Map - Guardia Castle - courtroom lobby	2007.06.28
319734	319B99	MAP	Y	(46) Location Map - Guardia Castle - kitchen (Present)	2007.06.28
319B9A	319E8A	MAP	Y	(47) Location Map - Millennial Fair - telepod exhibit	2007.06.28
319E8B	31A264	MAP	Y	(48) Location Map - Guardia Castle - supervisor's office	2007.06.28
31A265	31A361	MAP	Y	(49) Location Map - Guardia Castle - jail storage room	2007.06.28
31A362	31AD05	MAP	Y	(4A) Location Map - Guardia Castle - jail cells	2007.06.28
31AD06	31B794	MAP	Y	(4B) Location Map - Guardia Castle - jail stairwells	2007.06.28
31B795	31B91A	MAP	Y	(4C) Location Map - Guardia Castle - jail walls	2007.06.28
31B91B	31CA71	MAP	Y	(4D) Location Map - Millennial Fair	2007.06.28
31CA72	31D85D	MAP	Y	(4E) Location Map - Millennial Fair - Leene Square	2007.06.28
31D85E	31DB05	MAP	Y	(4F) Location Map - Millennial Fair - Gato's exhibit	2007.06.28
31DB06	31DDC5	MAP	Y	(50) Location Map - Millennial Fair - prehistoric exhibit	2007.06.28
31DDC6	31EF20	MAP	Y	(51) Location Map - Guardia Forest	2007.06.28
31EF21	31F216	MAP	Y	(52) Location Map - Guardia Forest - dead end	2007.06.28
31F217	31F6CB	MAP	Y	(53) Location Map - Lucca's House	2007.06.28
31F6CC	31FE29	MAP	Y	(54) Location Map - Lucca's House	2007.06.28
31FE2A	31FFFF	---	N	UNUSED SPACE (470 bytes)	2007.06.28
320000	32071E	MAP	Y	(55) Location Map - End of Time	2007.06.28
32071F	320AA6	MAP	Y	(56) Location Map - Commons	2007.06.28
320AA7	320CB3	MAP	Y	(57) Location Map - Bekkler's tent	2007.06.28
320CB4	321249	MAP	Y	(58) Location Map - Forest Ruins	2007.06.28
32124A	32201D	MAP	Y	(59) Location Map - Heckran Cave	2007.06.28
32201E	3223D8	MAP	Y	(5A) Location Map - Magus Castle - exterior	2007.06.28
3223D9	323727	MAP	Y	(5B) Location Map - Magus Castle	2007.06.28
323728	323937	MAP	Y	(5C) Location Map - Magus Castle	2007.06.28
323938	323BAB	MAP	Y	(5D) Location Map - Magus Castle	2007.06.28
323BAC	3248FE	MAP	Y	(5E) Location Map - Magus Castle	2007.06.28
3248FF	324B33	MAP	Y	(5F) Location Map - Magus Castle - dungeon	2007.06.28
324B34	324F9A	MAP	Y	(60) Location Map - Magus Castle - tower 1	2007.06.28
324F9B	3253E7	MAP	Y	(61) Location Map - Magus Castle - tower 2	2007.06.28
3253E8	32570E	MAP	Y	(62) Location Map - Magus Castle - stairway	2007.06.28
32570F	326169	MAP	Y	(63) Location Map - Truce Canyon	2007.06.28
32616A	3264CA	MAP	Y	(64) Location Map - Truce Canyon - portal	2007.06.28
3264CB	327482	MAP	Y	(65) Location Map - Cathedral	2007.06.28
327483	32821C	MAP	Y	(66) Location Map - Cathedral - second section	2007.06.28
