FirstByte	LastByte	Type	Compressed	Description	Modified
378021	378195	EVENT	Y	(023) Event 073 600 AD Truce bellmaker house	2007.06.28
378196	37852E	EVENT	Y	(024) Event 074 600 AD Truce Inn downstairs	2007.06.28
37852F	37873C	EVENT	Y	(025) Event 075 600 AD Truce Inn upstairs	2007.06.28
37873D	378801	EVENT	Y	(026) Event 076 600 AD Truce Market	2007.06.28
378802	37885C	EVENT	Y	(027) Event 07E Geno Dome conveyor belt	2007.06.28
37885D	3788B7	EVENT	Y	(028) Event 07F Geno Dome elevator	2007.06.28
3788B8	378912	EVENT	Y	(029) Event 080 Geno Dome long passageway	2007.06.28
378913	37896D	EVENT	Y	(02A) Event 0DE Reptite Lair room/out of place	2007.06.28
37896E	378EBE	EVENT	Y	(02B) Event 0DF Lab 32 left	2007.06.28
378EBF	378FDE	EVENT	Y	(02C) Event 0E1 Lab 32 right	2007.06.28
378FDF	379CBB	EVENT	Y	(02D) Event 0E2 Proto Dome	2007.06.28
379CBC	37A0EA	EVENT	Y	(02E) Event 0E3 Proto Dome portal	2007.06.28
37A0EB	37A145	EVENT	Y	(02F) Event 0F8 Geno Dome entrance	2007.06.28
37A146	37A1A0	EVENT	Y	(030) Event 0F9 Geno Dome conveyor belt start	2007.06.28
37A1A1	37A1FB	EVENT	Y	(031) Event 0FA Geno Dome conveyor belt end	2007.06.28
37A1FC	37A256	EVENT	Y	(032) Event 100 Geno Dome	2007.06.28
37A257	37A2B1	EVENT	Y	(033) Event 101 Geno Dome treasure room	2007.06.28
37A2B2	37A30C	EVENT	Y	(034) Event 102 Geno Dome treasure room	2007.06.28
37A30D	37A367	EVENT	Y	(035) Event 10C Geno Dome Mother Brain	2007.06.28
37A368	37A3C2	EVENT	Y	(036) Event 10D Geno Dome	2007.06.28
37A3C3	37A41D	EVENT	Y	(037) Event 10E Reptite Lair room/out of place	2007.06.28
37A41E	37A56A	EVENT	Y	(038) Event 10F Special Purpose Area	2007.06.28
37A56B	37A5C5	EVENT	Y	(039) Event 110 Mystic Mts cliff	2007.06.28
37A5C6	37A620	EVENT	Y	(03A) Event 111 Mystic Mts field	2007.06.28
37A621	37ACAB	EVENT	Y	(03B) Event 112 Mystic Mts pathway	2007.06.28
37ACAC	37AD06	EVENT	Y	(03C) Event 113 Chief's Hut	2007.06.28
37AD07	37AD61	EVENT	Y	(03D) Event 114 Ioka hut	2007.06.28
37AD62	37ADBC	EVENT	Y	(03E) Event 115 Ioka hut	2007.06.28
37ADBD	37AE17	EVENT	Y	(03F) Event 116 Ioka hut	2007.06.28
37AE18	37AE72	EVENT	Y	(040) Event 117 Meeting Site day	2007.06.28
37AE73	37AECD	EVENT	Y	(041) Event 118 Meeting Site night	2007.06.28
37AECE	37AF28	EVENT	Y	(042) Event 11B Reptite Lair entrance	2007.06.28
37AF29	37AF83	EVENT	Y	(043) Event 11C Reptite Lair Evilweevil room	2007.06.28
37AF84	37AFDE	EVENT	Y	(044) Event 11D Reptite Lair first caves set	2007.06.28
37AFDF	37B039	EVENT	Y	(045) Event 11E Reptite Lair second caves set	2007.06.28
37B03A	37B094	EVENT	Y	(046) Event 11F Reptite Lair Reptite room	2007.06.28
37B095	37B0EF	EVENT	Y	(047) Event 120 Reptite Lair hallway	2007.06.28
37B0F0	37B14A	EVENT	Y	(048) Event 121 Reptite Lair Azala	2007.06.28
37B14B	37B1A5	EVENT	Y	(049) Event 122 Reptite Lair pathway	2007.06.28
37B1A6	37B200	EVENT	Y	(04A) Event 125 Dactyl Nest 1	2007.06.28
37B201	37B25B	EVENT	Y	(04B) Event 126 Dactyl Nest 2	2007.06.28
37B25C	37B2B4	EVENT	Y	(04C) Event 127 Dactyl Nest 3	2007.06.28
37B2B7	37B311	EVENT	Y	(04D) Event 1A8 12000 BC Commons	2007.06.28
37B312	37B36C	EVENT	Y	(04E) Event 1A9 12000 BC Hut 1	2007.06.28
37B36D	37B3C7	EVENT	Y	(04F) Event 1AA 12000 BC Hut 2	2007.06.28
37B3C8	37B422	EVENT	Y	(050) Event 1AB 12000 BC Hut 3	2007.06.28
37B423	37B47D	EVENT	Y	(051) Event 1AC Zeal North Cape	2007.06.28
37B47E	37B4D8	EVENT	Y	(052) Event 040 1000 AD Sun Keep	2007.06.28
37B4D9	37B533	EVENT	Y	(053) Event 0BF 600 AD Sun Keep	2007.06.28
37B534	37B58E	EVENT	Y	(054) Event 0FB Sun Palace	2007.06.28
37B58F	37B5E9	EVENT	Y	(055) Event 0FC >Empty Green Field	2007.06.28
37B5EA	37B644	EVENT	Y	(056) Event 0FD >Empty Green Field	2007.06.28
37B645	37B69F	EVENT	Y	(057) Event 0FE >Empty Green Field	2007.06.28
37B6A0	37B6FA	EVENT	Y	(058) Event 0FF 2300 AD Sun Keep	2007.06.28
37B6FB	37B755	EVENT	Y	(059) Event 147 65000000 BC Sun Keep	2007.06.28
37B756	37BCB7	JUNK	Y	Overwritten 113 Chief's Hut (1378 bytes)	2007.06.28
37BCB8	37BDBD	EVENT	Y	(Unk) Event 114 Ioka hut	2007.06.28
37BDBE	37C0FE	EVENT	Y	(Unk) Event 115 Ioka hut	2007.06.28
37C0FF	37C275	EVENT	Y	(Unk) Event 116 Ioka hut	2007.06.28
37C276	37C5F4	EVENT	Y	(Unk) Event 117 Meeting site day	2007.06.28
37C5F5	37CD58	EVENT	Y	(Unk) Event 118 Meeting site night	2007.06.28
37CD59	37CDBE	EVENT	Y	(Unk) Event 11B Reptite Lair entrance	2007.06.28
37CDBF	37D1AB	EVENT	Y	(Unk) Event 11C Reptite Lair Evilweevil room	2007.06.28
37D1AC	37D5C4	EVENT	Y	(Unk) Event 11D Reptite Lair first caves set	2007.06.28
37D5C5	37D922	EVENT	Y	(Unk) Event 11E Reptite Lair second caves set	2007.06.28
37D923	37DC39	EVENT	Y	(Unk) Event 11F Reptite Lair Reptite room	2007.06.28
37DC3A	37DF94	EVENT	Y	(Unk) Event 120 Reptite Lair hallway	2007.06.28
37DF95	37E24A	EVENT	Y	(Unk) Event 121 Reptite Lair Azala	2007.06.28
37E24B	37E32B	EVENT	Y	(Unk) Event 122 Reptite Lair pathway	2007.06.28
37E32C	37E642	EVENT	Y	(Unk) Event 125 Dactyl Nest 1	2007.06.28
37E643	37E98C	EVENT	Y	(Unk) Event 126 Dactyl Nest 2	2007.06.28
37E98D	37ED4C	EVENT	Y	(Unk) Event 127 Dactyl Nest 3	2007.06.28
37ED4D	37EFF6	EVENT	Y	(Unk) Event 1A8 12000 BC Commons (programmer's test event)	2007.06.28
37EFF7	37F051	EVENT	Y	(Unk) Event 1A9 EMPTY *12000 BC Hut 1	2007.06.28
37F052	37F0AC	EVENT	Y	(Unk) Event 1AA EMPTY *12000 BC Hut 2	2007.06.28
37F0AD	37F107	EVENT	Y	(Unk) Event 1AB EMPTY *12000 BC Hut 3	2007.06.28
37F108	37F162	EVENT	Y	(Unk) Event 1AC EMPTY *12000 BC North Cape	2007.06.28
37F163	37F1BD	EVENT	Y	(Unk) Event 040 EMPTY *1000 AD Sun Keep	2007.06.28
37F1BE	37F218	EVENT	Y	(Unk) Event 0BF EMPTY *600 AD Sun Keep	2007.06.28
37F219	37F273	EVENT	Y	(Unk) Event 0FB EMPTY *Sun Palace	2007.06.28
37F274	37F2CE	EVENT	Y	(Unk) Event 0FC EMPTY *>Empty Green Field	2007.06.28
37F2CF	37F329	EVENT	Y	(Unk) Event 0FD EMPTY *>Empty Green Field	2007.06.28
37F32A	37F384	EVENT	Y	(Unk) Event 0FE EMPTY *>Empty Green Field	2007.06.28
37F385	37F3DF	EVENT	Y	(Unk) Event 0FF EMPTY *2300 AD Sun Keep	2007.06.28
37F3E0	37F43A	EVENT	Y	(Unk) Event 147 EMPTY *65000000 BC Sun Keep	2007.06.28
37F43B	37F4A0	JUNK	Y	Overwritten ??? EMPTY (102 bytes)	2007.06.28
37F4A1	37F560	EVENT	Y	(Unk) Event ??? EMPTY	2007.06.28
37F561	37F61F	EVENT	Y	(Unk) Event ??? empty?	2007.06.28
37F620	37F6DF	EVENT	Y	(Unk) Event ??? EMPTY	2007.06.28
37F6E0	37F79F	EVENT	Y	(Unk) Event ??? EMPTY	2007.06.28
37F7A0	37F85F	EVENT	Y	(Unk) Event ??? EMPTY	2007.06.28
37F860	37F91F	EVENT	Y	(Unk) Event ??? EMPTY	2007.06.28
37F920	37F9DF	EVENT	Y	(Unk) Event ??? EMPTY	2007.06.28
37F9E0	37FA9F	EVENT	Y	(Unk) Event ??? EMPTY	2007.06.28
37FAA0	37FB5F	EVENT	Y	(Unk) Event ??? EMPTY	2007.06.28
37FB60	37FC1F	EVENT	Y	(Unk) Event ??? EMPTY	2007.06.28
37FC20	37FCDF	EVENT	Y	(Unk) Event ??? EMPTY	2007.06.28
37FCE0	37FDE9	EVENT	Y	(Unk) Event ??? empty?	2007.06.28
37FDEA	37FFFF	---	N	UNUSED SPACE (534 bytes)	2007.06.28
380000	3806B3	EVENT	Y	(05A) Event 01C Guardia Jail Dragon Tank bridge (demo)	2007.06.28
3806B4	380AEF	EVENT	Y	(05B) Event 01D Guardia Jail supervisor room	2007.06.28
380AF0	380D42	EVENT	Y	(05C) Event 01E Guardia Jail skeleton enemies	2007.06.28
380D43	380DAC	EVENT	Y	(05D) Event 01F Medina Square	2007.06.28
380DAD	380E53	EVENT	Y	(05E) Event 020 1000 AD Zenan Bridge broken West	2007.06.28
380E54	380EBD	EVENT	Y	(05F) Event 021 Medina Mayor's Manor downstairs	2007.06.28
380EBE	380F27	EVENT	Y	(060) Event 022 Medina Mayor's Manor upstairs	2007.06.28
380F28	380F91	EVENT	Y	(061) Event 023 Medina Inn	2007.06.28
380F92	380FFB	EVENT	Y	(062) Event 024 Medina Residence portal	2007.06.28
380FFC	381065	EVENT	Y	(063) Event 025 Medina Residence	2007.06.28
381066	3810CF	EVENT	Y	(064) Event 026 >Empty Green Field	2007.06.28
3810D0	381139	EVENT	Y	(065) Event 027 Medina Market	2007.06.28
38113A	3811A3	EVENT	Y	(066) Event 028 Medina Melchior's Hut upstairs	2007.06.28
3811A4	38120D	EVENT	Y	(067) Event 029 Medina Melchior's Hut downstairs	2007.06.28
38120E	381277	EVENT	Y	(068) Event 02A Pyramid	2007.06.28
381278	3812E1	EVENT	Y	(069) Event 02B Pyramid interior	2007.06.28
3812E2	38134B	EVENT	Y	(06A) Event 02C Pyramid end	2007.06.28
38134C	3813B5	EVENT	Y	(06B) Event 02D Pyramid interior	2007.06.28
3813B6	38141F	EVENT	Y	(06C) Event 02E Pyramid	2007.06.28
381420	381489	EVENT	Y	(06D) Event 02F Heckran Cave passages	2007.06.28
38148A	3814F3	EVENT	Y	(06E) Event 030 Heckran Cave entrance	2007.06.28
3814F4	38155D	EVENT	Y	(06F) Event 031 Heckran Cave flooded area	2007.06.28
38155E	3815C7	EVENT	Y	(070) Event 039 Cathedral basement	2007.06.28
3815C8	381631	EVENT	Y	(071) Event 03A 1000 AD Choras Mayor's Manor downstairs	2007.06.28
381632	38169B	EVENT	Y	(072) Event 03B 1000 AD Choras Mayor's Manor upstairs	2007.06.28
38169C	381705	EVENT	Y	(073) Event 03C 1000 AD Choras Residence	2007.06.28
381706	38176F	EVENT	Y	(074) Event 03D 1000 AD Choras Residence	2007.06.28
381770	3817D9	EVENT	Y	(075) Event 03E 1000 AD Choras Inn	2007.06.28
3817DA	381843	EVENT	Y	(076) Event 03F Toma's Grave	2007.06.28
381844	3818AD	EVENT	Y	(077) Event 041 1000 AD Hero's Grave	2007.06.28
3818AE	381917	EVENT	Y	(078) Event 042 1000 AD Hero's Grave	2007.06.28
381918	381981	EVENT	Y	(079) Event 043 1000 AD Hero's Grave	2007.06.28
381982	3819EB	EVENT	Y	(07A) Event 044 1000 AD Hero's Grave	2007.06.28
3819EC	381A55	EVENT	Y	(07B) Event 045 1000 AD Hero's Grave	2007.06.28
381A56	381ABF	EVENT	Y	(07C) Event 046 1000 AD Hero's Grave	2007.06.28
381AC0	38271C	EVENT	Y	(07D) Event 047 Guardia Jail Crono's jail cell	2007.06.28
38271D	382D47	EVENT	Y	(07E) Event 048 Guardia Jail	2007.06.28
382D48	382DB1	EVENT	Y	(07F) Event 049 1000 AD Hero's Grave	2007.06.28
382DB2	382E1B	EVENT	Y	(080) Event 04A 600 AD Hero's Grave	2007.06.28
382E1C	382E85	EVENT	Y	(081) Event 04B Guardia Jail outside	2007.06.28
382E86	382EEF	EVENT	Y	(082) Event 04C 600 AD Hero's Grave	2007.06.28
382EF0	382F59	EVENT	Y	(083) Event 04D 600 AD Hero's Grave	2007.06.28
382F5A	382FC3	EVENT	Y	(084) Event 04E 600 AD Hero's Grave	2007.06.28
382FC4	38302D	EVENT	Y	(085) Event 04F >Empty Green Field	2007.06.28
38302E	383097	EVENT	Y	(086) Event 050 >Empty Green Field	2007.06.28
383098	383101	EVENT	Y	(087) Event 051 >Empty Green Field	2007.06.28
383102	38316B	EVENT	Y	(088) Event 052 >Empty Green Field	2007.06.28
38316C	3831D5	EVENT	Y	(089) Event 053 >Empty Green Field	2007.06.28
3831D6	38323F	EVENT	Y	(08A) Event 054 >Empty Green Field	2007.06.28
383240	3832A9	EVENT	Y	(08B) Event 055 >Empty Green Field	2007.06.28
3832AA	383313	EVENT	Y	(08C) Event 056 >Empty Green Field	2007.06.28
383314	38337D	EVENT	Y	(08D) Event 057 >Empty Green Field	2007.06.28
38337E	3833E7	EVENT	Y	(08E) Event 058 >Empty Green Field	2007.06.28
3833E8	383451	EVENT	Y	(08F) Event 059 >Empty Green Field	2007.06.28
383452	3834BB	EVENT	Y	(090) Event 05A >Empty Green Field	2007.06.28
3834BC	383525	EVENT	Y	(091) Event 05B >Empty Green Field	2007.06.28
383526	38358F	EVENT	Y	(092) Event 05C >Empty Green Field	2007.06.28
383590	3835F9	EVENT	Y	(093) Event 05D >Empty Green Field	2007.06.28
3835FA	383663	EVENT	Y	(094) Event 05E >Empty Green Field	2007.06.28
383664	3836CD	EVENT	Y	(095) Event 05F >Empty Green Field	2007.06.28
3836CE	383737	EVENT	Y	(096) Event 060 >Empty Green Field	2007.06.28
383738	3837A1	EVENT	Y	(097) Event 061 >Empty Green Field	2007.06.28
3837A2	38380B	EVENT	Y	(098) Event 062 >Empty Green Field	2007.06.28
38380C	383875	EVENT	Y	(099) Event 063 >Empty Green Field	2007.06.28
383876	3838DF	EVENT	Y	(09A) Event 064 >Empty Green Field	2007.06.28
3838E0	383949	EVENT	Y	(09B) Event 065 >Empty Green Field	2007.06.28
38394A	3839B3	EVENT	Y	(09C) Event 066 >Empty Green Field	2007.06.28
3839B4	383A1D	EVENT	Y	(09D) Event 067 >Empty Green Field	2007.06.28
383A1E	383A87	EVENT	Y	(09E) Event 068 >Empty Green Field	2007.06.28
383A88	383AF1	EVENT	Y	(09F) Event 069 Future Leene Square	2007.06.28
383AF2	383B5B	EVENT	Y	(0A0) Event 06A >Empty Green Field	2007.06.28
383B5C	383BC5	EVENT	Y	(0A1) Event 06B >Empty Green Field	2007.06.28
383BC6	383C5E	EVENT	Y	(0A2) Event 085 600 AD Zenan Bridge broken East	2007.06.28
383C5F	383D0F	EVENT	Y	(0A3) Event 086 1000 AD Zenan Bridge broken East	2007.06.28
383D10	3845F6	EVENT	Y	(0A4) Event 087 600 AD Zenan Bridge Zombor battle	2007.06.28
3845F7	384684	EVENT	Y	(0A5) Event 09E Fiona's Villa	2007.06.28
384685	3846EE	EVENT	Y	(0A6) Event 09F Sand Pit	2007.06.28
3846EF	384758	EVENT	Y	(0A7) Event 0A0 Sand Pit	2007.06.28
384759	3847C2	EVENT	Y	(0A8) Event 0A1 Sand Pit	2007.06.28
3847C3	38482C	EVENT	Y	(0A9) Event 0A2 >Empty Green Field	2007.06.28
38482D	384896	EVENT	Y	(0AA) Event 0B1 Ozzie's Fort entrance	2007.06.28
384897	384900	EVENT	Y	(0AB) Event 0B2 Ozzie's Fort	2007.06.28
384901	38496A	EVENT	Y	(0AC) Event 0B3 Ozzie's Fort	2007.06.28
38496B	3849D4	EVENT	Y	(0AD) Event 0B4 Ozzie's Fort	2007.06.28
3849D5	384A3E	EVENT	Y	(0AE) Event 0B5 Ozzie's Fort	2007.06.28
384A3F	384AA8	EVENT	Y	(0AF) Event 0B6 Guardia Jail outside?	2007.06.28
384AA9	384B12	EVENT	Y	(0B0) Event 0B7 >Empty Green Field	2007.06.28
384B13	384B7C	EVENT	Y	(0B1) Event 0B8 >Empty Green Field	2007.06.28
384B7D	384BE6	EVENT	Y	(0B2) Event 0B9 600 AD Choras Residence	2007.06.28
384BE7	384C50	EVENT	Y	(0B3) Event 0BA 600 AD Choras Residence downstairs	2007.06.28
384C51	384CBA	EVENT	Y	(0B4) Event 0BB 600 AD Choras Residence upstairs	2007.06.28
384CBB	384D24	EVENT	Y	(0B5) Event 0BC 600 AD Choras Cafe	2007.06.28
384D25	384D8E	EVENT	Y	(0B6) Event 0BD 600 AD Choras Inn	2007.06.28
384D8F	384DF8	EVENT	Y	(0B7) Event 0BE 600 AD Choras Market	2007.06.28
384DF9	384E62	EVENT	Y	(0B8) Event 0C0 600 AD Hero's Grave	2007.06.28
384E63	384ECC	EVENT	Y	(0B9) Event 0C1 600 AD Hero's Grave	2007.06.28
384ECD	384F36	EVENT	Y	(0BA) Event 0C2 600 AD Hero's Grave	2007.06.28
384F37	384FA0	EVENT	Y	(0BB) Event 119 Forest Maze entrance	2007.06.28
384FA1	38500A	EVENT	Y	(0BC) Event 11A Forest Maze	2007.06.28
38500B	385074	EVENT	Y	(0BD) Event 124 Laruba Ruins	2007.06.28
385075	3850DE	EVENT	Y	(0BE) Event 17A >Empty Green Field	2007.06.28
3850DF	385148	EVENT	Y	(0BF) Event 1D8 >Empty Green Field	2007.06.28
385149	3851B2	EVENT	Y	(0C0) Event 1D9 >Empty Green Field	2007.06.28
3851B3	38521C	EVENT	Y	(0C1) Event 1DA >Empty Green Field	2007.06.28
38521D	385286	EVENT	Y	(0C2) Event 1DB >Empty Green Field	2007.06.28
385287	3852F0	EVENT	Y	(0C3) Event 1DC >Empty Green Field	2007.06.28
3852F1	38535A	EVENT	Y	(0C4) Event 1DD >Empty Green Field	2007.06.28
38535B	3853C4	EVENT	Y	(0C5) Event 1DE >Empty Green Field	2007.06.28
3853C5	38542E	EVENT	Y	(0C6) Event 1DF >Empty Green Field	2007.06.28
38542F	385498	EVENT	Y	(0C7) Event 17B >Empty Green Field	2007.06.28
385499	385502	EVENT	Y	(0C8) Event 17C Algetty main	2007.06.28
385503	38556C	EVENT	Y	(0C9) Event 17D Algetty inn	2007.06.28
38556D	3855D6	EVENT	Y	(0CA) Event 17E Algetty elder's residence	2007.06.28
3855D7	385640	EVENT	Y	(0CB) Event 17F Algetty residence	2007.06.28
385641	3856AA	EVENT	Y	(0CC) Event 180 Algetty market	2007.06.28
3856AB	385714	EVENT	Y	(0CD) Event 181 Algetty upper left room	2007.06.28
385715	38577E	EVENT	Y	(0CE) Event 182 Algetty unfinished area	2007.06.28
38577F	3857E8	EVENT	Y	(0CF) Event 183 Beast's Nest first area	2007.06.28
3857E9	385852	EVENT	Y	(0D0) Event 184 Beast's Nest second area	2007.06.28
385853	3858BC	EVENT	Y	(0D1) Event 185 Cave east of Kajar	2007.06.28
3858BD	385926	EVENT	Y	(0D2) Event 186 >Empty Green Field	2007.06.28
385927	385990	EVENT	Y	(0D3) Event 187 >Empty Green Field	2007.06.28
385991	3859FA	EVENT	Y	(0D4) Event 188 Mt. Woe	2007.06.28
3859FB	385A64	EVENT	Y	(0D5) Event 189 Mt. Woe	2007.06.28
385A65	385ACE	EVENT	Y	(0D6) Event 18A Mt. Woe entrance	2007.06.28
385ACF	385B38	EVENT	Y	(0D7) Event 18B Mt. Woe	2007.06.28
385B39	385BA2	EVENT	Y	(0D8) Event 18C Mt. Woe chain pathway	2007.06.28
385BA3	385C0C	EVENT	Y	(0D9) Event 18D Mt. Woe summit	2007.06.28
385C0D	385C4E	JUNK	Y	Overwritten 068 $0D09 FORMAT (66 bytes)	2007.06.28
385C4F	385CC4	EVENT	Y	(Unk) Event 069 $0D09 FORMAT	2007.06.28
385CC5	385D3A	EVENT	Y	(Unk) Event 06A $0D09 FORMAT	2007.06.28
385D3B	385DB0	EVENT	Y	(Unk) Event 06B $0D09 FORMAT	2007.06.28
385DB1	385E49	EVENT	Y	(Unk) Event 085 600 AD Zenan Bridge broken East	2007.06.28
385E4A	385EFA	EVENT	Y	(Unk) Event 086 1000 AD Zenan Bridge broken East	2007.06.28
385EFB	3867E2	EVENT	Y	(Unk) Event 087 600 AD Zenan Bridge Zombor battle (old?)	2007.06.28
3867E3	386870	EVENT	Y	(Unk) Event 09E Fiona's Villa	2007.06.28
386871	3868E6	EVENT	Y	(Unk) Event 09F $0D09 FORMAT	2007.06.28
3868E7	38695C	EVENT	Y	(Unk) Event 0A0 $0D09 FORMAT	2007.06.28
38695D	3869D2	EVENT	Y	(Unk) Event 0A1 $0D09 FORMAT	2007.06.28
3869D3	386A48	EVENT	Y	(Unk) Event 0A2 $0D09 FORMAT	2007.06.28
386A49	386ABE	EVENT	Y	(Unk) Event 0B1 $0D09 FORMAT	2007.06.28
386ABF	386B34	EVENT	Y	(Unk) Event 0B2 $0D09 FORMAT	2007.06.28
386B35	386BAA	EVENT	Y	(Unk) Event 0B3 $0D09 FORMAT	2007.06.28
386BAB	386C20	EVENT	Y	(Unk) Event 0B4 $0D09 FORMAT	2007.06.28
386C21	386C96	EVENT	Y	(Unk) Event 0B5 $0D09 FORMAT	2007.06.28
386C97	386D0C	EVENT	Y	(Unk) Event 0B6 $0D09 FORMAT	2007.06.28
386D0D	386D82	EVENT	Y	(Unk) Event 0B7 $0D09 FORMAT	2007.06.28
386D83	386DF8	EVENT	Y	(Unk) Event 0B8 $0D09 FORMAT	2007.06.28
386DF9	386E6E	EVENT	Y	(Unk) Event 0B9 $0D09 FORMAT	2007.06.28
386E6F	386EE4	EVENT	Y	(Unk) Event 0BA $0D09 FORMAT	2007.06.28
386EE5	386F5A	EVENT	Y	(Unk) Event 0BB $0D09 FORMAT	2007.06.28
386F5B	386FD0	EVENT	Y	(Unk) Event 0BC $0D09 FORMAT	2007.06.28
386FD1	387046	EVENT	Y	(Unk) Event 0BD $0D09 FORMAT	2007.06.28
387047	3870BC	EVENT	Y	(Unk) Event 0BE $0D09 FORMAT	2007.06.28
3870BD	3871F9	EVENT	Y	(Unk) Event 0C0 600 AD Hero's Grave Frog King battle	2007.06.28
3871FA	3872F2	EVENT	Y	(Unk) Event 12A Tyrano Lair outside Dactyls PROMO	2007.06.28
3872F3	387410	EVENT	Y	(Unk) Event 0C5 Giant's Claw RustTyrano Rainbow Shell	2007.06.28
387411	38747A	EVENT	Y	(Unk) Event 119 EMPTY *Forest Maze Entrance	2007.06.28
38747B	38791C	EVENT	Y	(Unk) Event 11A Forest Maze	2007.06.28
38791D	387B29	EVENT	Y	(Unk) Event 124 Laruba Ruins	2007.06.28
387B2A	387B9F	EVENT	Y	(Unk) Event 17A $0D09 FORMAT	2007.06.28
387BA0	387C15	EVENT	Y	(Unk) Event 1D8 $0D09 FORMAT	2007.06.28
387C16	387C8B	EVENT	Y	(Unk) Event 1D9 $0D09 FORMAT	2007.06.28
387C8C	387D01	EVENT	Y	(Unk) Event 1DA $0D09 FORMAT	2007.06.28
387D02	387D77	EVENT	Y	(Unk) Event 1DB $0D09 FORMAT	2007.06.28
387D78	387DED	EVENT	Y	(Unk) Event 1DC $0D09 FORMAT	2007.06.28
387DEE	387E63	EVENT	Y	(Unk) Event 1DD $0D09 FORMAT	2007.06.28
387E64	387ED9	EVENT	Y	(Unk) Event 1DE $0D09 FORMAT	2007.06.28
387EDA	387F4F	EVENT	Y	(Unk) Event 1DF $0D09 FORMAT	2007.06.28
387F50	387FB9	EVENT	Y	(Unk) Event 17B EMPTY *>Empty Green Field	2007.06.28
387FBA	388065	EVENT	Y	(Unk) Event 17C Algetty main	2007.06.28
388066	3881E3	EVENT	Y	(Unk) Event 17D Algetty inn	2007.06.28
3881E4	388290	EVENT	Y	(Unk) Event 17E Algetty elder's residence	2007.06.28
388291	388333	EVENT	Y	(Unk) Event 17F Algetty residence	2007.06.28
388334	3883C0	EVENT	Y	(Unk) Event 180 Algetty market	2007.06.28
3883C1	38842A	EVENT	Y	(Unk) Event 181 EMPTY *Algetty upper left room	2007.06.28
38842B	388494	EVENT	Y	(Unk) Event 182 EMPTY *Algetty unfinished area	2007.06.28
388495	3885A2	EVENT	Y	(Unk) Event 183 Beast's Nest first area	2007.06.28
3885A3	388742	EVENT	Y	(Unk) Event 184 Beast's Nest second area	2007.06.28
388743	3887AC	EVENT	Y	(Unk) Event 185 EMPTY *Cave east of Kajar	2007.06.28
3887AD	388816	EVENT	Y	(Unk) Event 186 EMPTY *>Empty Green Field	2007.06.28
388817	388880	EVENT	Y	(Unk) Event 187 EMPTY *>Empty Green Field	2007.06.28
388881	3888EA	EVENT	Y	(Unk) Event 188 EMPTY *Mt. Woe	2007.06.28
3888EB	388954	EVENT	Y	(Unk) Event 189 EMPTY *Mt. Woe	2007.06.28
388955	3889DA	EVENT	Y	(Unk) Event 18A Mt. Woe entrance	2007.06.28
3889DB	388A44	EVENT	Y	(Unk) Event 28B EMPTY *Mt. Woe	2007.06.28
388A45	388AEE	EVENT	Y	(Unk) Event 18C Mt. Woe chain pathway	2007.06.28
388AEF	388B7F	EVENT	Y	(Unk) Event 18D Mt. Woe summit	2007.06.28
388B80	388D16	JUNK	Y	Overwritten 01E Guardia Jail skeleton enemies (407 bytes)	2007.06.28
388D17	388EFD	EVENT	Y	(Unk) Event 01F Medina Square	2007.06.28
388EFE	388FA4	EVENT	Y	(Unk) Event 020 1000 AD Zenan Bridge broken West	2007.06.28
388FA5	388FFF	JUNK	Y	Overwritten 021 Medina Mayor's Manor OSF PROMO? (91 bytes)	2007.06.28
389000	389684	EVENT	Y	(Unk) Event 01C Dragon Tank bridge (non-demo)	2007.06.28
389685	389AC0	EVENT	Y	(Unk) Event 01D Guardia Jail supervisor room	2007.06.28
389AC1	389D16	EVENT	Y	(Unk) Event 01E Guardia Jail skeleton enemies	2007.06.28
389D17	389EFD	EVENT	Y	(Unk) Event 01F Medina Square	2007.06.28
389EFE	389FA4	EVENT	Y	(Unk) Event 020 1000 AD Zenan Bridge broken West	2007.06.28
389FA5	38A053	EVENT	Y	(Unk) Event 021 Medina Mayor's Manor OSF PROMO?	2007.06.28
38A054	38A0BD	EVENT	Y	(Unk) Event 022 EMPTY *Medina Mayor's Manor upstairs	2007.06.28
38A0BE	38A28F	EVENT	Y	(Unk) Event 023 Medina Inn	2007.06.28
38A290	38A515	EVENT	Y	(Unk) Event 024 Medina Residence portal	2007.06.28
38A516	38A5AE	EVENT	Y	(Unk) Event 025 Medina Residence	2007.06.28
38A5AF	38A694	EVENT	Y	(Unk) Event 026 Unknown Present villager PROMO?	2007.06.28
38A695	38A742	EVENT	Y	(Unk) Event 027 Medina Market	2007.06.28
38A743	38A9BD	EVENT	Y	(Unk) Event 028 Medina Melchior's Hut upstairs	2007.06.28
38A9BE	38ACB7	EVENT	Y	(Unk) Event 029 Medina Melchior's Hut downstairs	2007.06.28
38ACB8	38AD21	EVENT	Y	(Unk) Event 02A EMPTY *Pyramid	2007.06.28
38AD22	38AD8B	EVENT	Y	(Unk) Event 02B EMPTY *Pyramid interior	2007.06.28
38AD8C	38ADF5	EVENT	Y	(Unk) Event 02C EMPTY *Pyramid end	2007.06.28
38ADF6	38AE5F	EVENT	Y	(Unk) Event 02D EMPTY *Pyramid interior	2007.06.28
38AE60	38AEC9	EVENT	Y	(Unk) Event 02E EMPTY *Pyramid	2007.06.28
