FirstByte	LastByte	Type	Compressed	Description	Modified
01B8C7	01B8C8	PTR	N	Pointer to 06 attack nearest PC routines	2008.07.14
01B8C9	01B8CA	CODE	N	Unknown routines	2008.07.14
01B8CB	01B8CC	PTR	N	Pointer to 08 attack PC based on unknown PC HP conditions	2008.07.14
01B8CD	01BC44	CODE	N	Unknown routines	2008.07.14
01BC45	01BC45	DATA	N	"Index of ""It was the thought that counted..."" string when charm fails ($0D)"	2007.08.15
01BC46	01C90A	CODE	N	Unknown routines	2008.02.13
01C90B	01C929	CODE	N	"Multiplication subroutine, called from 109 places in bank $01.  Used to calculate battle formulas"	2008.07.31
01C92A	01C95B	CODE	N	"Division subroutine, called from 59 places in bank $01.  Used to calculate Ayla's current fist and other battle formulas"	2008.07.16
01C95C	01CBF5	CODE	N	Unknown routines	2008.02.13
01CBF6	01CC0A	CODE	N	Check for Accessory $A2 SilverStud and $A3 Gold Stud and reduce MP cost	2008.02.13
01CC0B	01D004	CODE	N	Unknown routines	2008.07.14
01D005	01D055	CODE	N	Add a charmed item to inventory	2008.07.14
01D056	01D0A1	CODE	N	Unknown routines	2008.07.14
01D0A2	01D0EC	CODE	N	Battle rewards - adds won gold to current total and sets back to max value $98967F if over	2008.02.13
01D0ED	01D788	CODE	N	Unknown routines	2008.02.13
01D789	01D78C	CODE	N	Process PC for Accessory $A2 SilverStud and $A3 Gold Stud	2008.02.13
01D78D	01E9D4	CODE	N	Unknown routines	2008.02.13
01E9D5	01E9DE	CODE	N	Start of Charm processing	2007.02.09
01E9DF	01E9DF	DATA	N	Charm Top item index (0xA5)	2007.02.09
01E9E0	01E9E9	CODE	N	Charm Top code	2007.02.09
01E9EA	01EA26	CODE	N	Unknown routines	2007.02.09
01EA27	01EA56	CODE	N	Charm - set stolen bits	2007.02.09
01EA57	01ED93	CODE	N	Unknown routines	2008.07.14
01ED94	01ED94	DATA	N	Critical hit % chance - $64 (set to $00 for guaranteed critical)	2008.07.14
01ED95	01FABC	CODE	N	Unknown routines	2008.07.14
01FABD	01FAC4	CODE	N	Prepare PC1 data	2008.02.13
01FAC5	01FACB	CODE	N	Check PC1 slot for Ayla upon entering battle	2008.02.13
01FACC	01FAD2	CODE	N	"Unknown routines used for Ayla fist, load Ayla level"	2008.02.13
01FAD3	01FAD5	CODE	N	Store calculated Ayla fist index to memory	2008.02.13
01FAD6	01FADC	CODE	N	Prepare PC2 data	2008.02.13
01FADD	01FAE3	CODE	N	Check PC2 slot for Ayla upon entering battle	2008.02.13
01FAE4	01FAED	CODE	N	Repeat of 01FACC-01FAD5 if Ayla is PC2	2008.02.13
01FAEE	01FAF4	CODE	N	Prepare PC3 data	2008.02.13
01FAF5	01FAFB	CODE	N	Check PC3 slot for Ayla upon entering battle	2008.02.13
01FAFC	01FB05	CODE	N	Repeat of 01FACC-01FAD5 is Ayla is PC3	2008.02.13
01FB04	01FD26	CODE	N	Unknown routines	2008.02.13
01FD27	01FD3A	CODE	N	Copy 3 PC max HP values within memory	2008.02.13
01FD3B	01FD52	CODE	N	Process all 3 characters for unknown Accessory bits and Accessory $A0 SilverErng and $A1 Gold Erng equipped	2008.02.13
01FD53	01FD7D	CODE	N	Unknown routines	2008.07.14
01FD7E	01FDA4	CODE	N	Set bits in RAM for enemy drop reward and enemy charm reward	2008.07.14
01FDA5	01FDA8	CODE	N	Unknown routines	2008.07.14
01FDA9	01FDAD	CODE	N	Jump to Accessory $AB Berserker routines and then return to battle processing	2008.02.13
01FDAE	01FDB8	CODE	N	Unknown routines used for Ayla fist	2008.02.13
01FDB9	01FDBC	CODE	N	Determine final index for Ayla fist	2008.02.13
01FDBD	01FDBD	DATA	N	Start weapon index for Ayla fists ($44)	2008.02.13
01FDBE	01FDBE	CODE	N	Determine final index for Ayla fist	2008.02.13
01FDBF	01FDD2	CODE	N	Unknown routines	2008.07.16
01FDD3	01FDD5	JUNK	N	"Duplicate 01FDC4-01FDC6, opcode missing (3 bytes)"	2008.07.16
01FDD6	01FDE1	JUNK	N	Duplicate 01FDC7-01FDD2 (12 bytes)	2008.07.16
01FDE2	01FF4A	JUNK	N	Duplicate 01FC56-01FDBE (361 bytes)	2008.07.16
01FF4B	01FF64	JUNK	N	"Unknown routines, contains JSR command(s) that go to invalid addresses, and opcodes cut off"	2008.07.16
01FF65	01FFA5	JUNK	N	Duplicate 01FD7E-01FDBE (65 bytes)	2008.07.16
01FFA6	01FFB5	JUNK	N	"Unknown routines, contains JSR command(s) that go to invalid addresses"	2008.07.16
01FFB6	01FFC3	JUNK	N	Duplicate 01FDB1-01FDBE (14 bytes)	2008.07.16
01FFC4	01FFD3	JUNK	N	"Unknown routines, contains JSR command(s) that go to invalid addresses"	2008.07.16
01FFD4	01FFEC	JUNK	N	Duplicate 01FDA6-01FDBE (25 bytes)	2008.07.16
01FFED	01FFFE	JUNK	N	"Unknown routines, contains JSR command(s) that go to invalid addresses, and an opcode cut off"	2008.07.16
01FFFF	01FFFF	DATA	N	"Debug flag to instantly win battles, set to non-zero value to enable"	2008.07.14
020000	020002	CODE	N	Jump to unknown	2008.02.13
020003	020005	CODE	N	Jump to text routines	2008.02.13
020006	020008	CODE	N	Jump to unknown	2008.02.13
020009	02000B	CODE	N	Jump to text routines	2008.02.13
02000C	02000E	CODE	N	Jump to unknown	2008.02.13
02000F	02055B	CODE	N	Unknown routines	2008.02.13
02055C	020567	PTR	N	Pointers used by Overworld Command 07 (+7E0000)	2004.08.11
020568	020F72	CODE	N	Unknown routines	2004.08.11
020F73	020F90	CODE	N	Overworld Command startup processing routine	2004.04.27
020F91	021036	CODE	N	"Overworld Command pointers (local, 83 pointers, first at 021037)"	2004.06.21
021037	021090	CODE	N	Overworld Command 00	2004.04.27
021091	0210A7	CODE	N	Overworld Command 01	2004.08.11
0210A8	0210BE	CODE	N	Overworld Command 02	2004.08.11
0210BF	0210CC	CODE	N	Unknown routines	2004.08.17
0210CD	0210FF	CODE	N	Overworld Command 04	2004.08.17
021100	021168	CODE	N	Overworld Command 05	2004.08.13
021169	02116A	CODE	N	Overworld Command 06	2004.08.18
02116B	0211B1	CODE	N	Overworld Command 07	2004.08.11
0211B2	0211F5	CODE	N	Overworld Command 08	2004.08.17
0211F6	02120B	CODE	N	Overworld Command 09	2004.08.09
02120C	02121C	CODE	N	Overworld Command 0A	2004.08.13
02121D	02122F	CODE	N	Overworld Command 0B	2004.08.11
021230	021242	CODE	N	Overworld Command 0C	2004.08.17
021243	021256	CODE	N	Overworld Command 0D	2004.08.11
021257	02126C	CODE	N	Overworld Command 0E	2004.08.17
02126D	021284	CODE	N	Overworld Command 0F	2004.08.17
021285	021295	CODE	N	Overworld Command 10	2004.08.11
021296	0212A6	CODE	N	Overworld Command 11	2004.08.13
0212A7	0212B7	CODE	N	Overworld Command 12	2004.08.18
0212B8	0212CD	CODE	N	Overworld Command 13	2004.08.06
0212CE	0212E6	CODE	N	Overworld Command 14	2004.08.17
0212E7	021301	CODE	N	Overworld Command 15	2004.08.16
021302	02131B	CODE	N	Overworld Command 16	2004.08.17
02131C	021335	CODE	N	Overworld Command 17	2004.08.17
021336	02134F	CODE	N	Overworld Command 18	2004.08.18
021350	021369	CODE	N	Overworld Command 19	2004.08.18
02136A	021374	CODE	N	Overworld Command 1A	2004.08.09
021375	021397	CODE	N	Overworld Command 1B	2004.08.13
021398	0213B7	CODE	N	Overworld Command 1C	2004.08.18
0213B8	0213D7	CODE	N	Overworld Command 1D	2004.08.18
0213D8	0213FB	CODE	N	Overworld Command 1E	2004.08.17
0213FC	02141F	CODE	N	Overworld Command 1F	2004.08.18
021420	021443	CODE	N	Overworld Command 20	2004.08.17
021444	021468	CODE	N	Overworld Command 21	2004.08.18
021469	02148A	CODE	N	Overworld Command 22	2004.08.17
02148B	0214AC	CODE	N	Overworld Command 23	2004.08.16
0214AD	0214D1	CODE	N	Overworld Command 24	2004.08.11
0214D2	0214F6	CODE	N	Overworld Command 25	2004.08.17
0214F7	02151B	CODE	N	Overworld Command 26	2004.08.09
02151C	021540	CODE	N	Overworld Command 27	2004.08.09
021541	021565	CODE	N	Overworld Command 4C	2004.08.11
021566	02158A	CODE	N	Overworld Command 4D	2004.08.11
02158B	021598	CODE	N	Overworld Command 28	2004.08.13
021599	0215A6	CODE	N	Overworld Command 29	2004.08.10
0215A7	0215B4	CODE	N	Overworld Command 2A	2004.08.18
0215B5	0215C2	CODE	N	Overworld Command 2B	2004.08.18
0215C3	0215DE	CODE	N	Overworld Command 2C	2004.08.11
0215DF	0215E2	CODE	N	Overworld Command 2D	2004.08.18
0215E3	0215F8	CODE	N	Overworld Command 2E	2004.08.13
0215F9	02160E	CODE	N	Overworld Command 2F	2004.08.13
02160F	02161C	CODE	N	Overworld Command 30	2004.08.12
02161D	02164A	CODE	N	Overworld Command 31	2004.08.16
02164B	0216F9	CODE	N	Overworld Command 32	2004.08.13
0216FA	021758	CODE	N	Overworld Command 51	2004.08.18
021759	0217AA	CODE	N	Overworld Command 51 Subroutines	2004.08.18
0217AB	0217D1	CODE	N	Unknown routines	2004.08.18
0217D2	021806	CODE	N	Overworld Command 33	2004.08.18
021807	02181B	CODE	N	Overworld Command 34	2004.08.09
02181C	021838	CODE	N	Overworld Command 4E	2004.08.17
021839	021847	CODE	N	Overworld Command 35	2004.08.17
021848	02185E	CODE	N	Overworld Command 36	2004.08.06
02185F	02186A	CODE	N	Overworld Command 37	2004.08.11
02186B	02188D	CODE	N	Overworld Command 38	2004.08.10
02188E	0218B3	CODE	N	Overworld Command 39	2004.08.12
0218B4	0218C6	CODE	N	Overworld Command 3A	2004.08.18
0218C7	0218F0	CODE	N	"Overworld Commands 3B, 3C"	2004.08.17
0218F1	02191E	CODE	N	"Overworld Commands 3D, 4A"	2004.08.18
02191F	021946	CODE	N	Overworld Command 4B	2004.08.18
02194E	021958	CODE	N	Overworld Command 3E	2004.08.11
021959	0219C1	CODE	N	Overworld Command 3F	2004.08.17
0219C2	021A2A	CODE	N	Overworld Command 40	2004.08.17
021A2B	021A2C	CODE	N	Overworld Command 41	2004.08.18
021A2D	021A42	CODE	N	Overworld Command 43	2004.08.11
021A43	021A51	CODE	N	Overworld Command 42	2004.08.18
021A52	021A6F	CODE	N	Overworld Command 44	2004.08.11
021A70	021A75	PTR	N	Pointers to Overworld Command 44 Subroutines	2004.08.11
021A76	021AAB	CODE	N	Overworld Command 44 Subroutines	2004.08.11
021AAC	021AC9	CODE	N	Overworld Command 45	2004.08.11
021ACA	021AE0	CODE	N	Overworld Command 46	2004.08.18
021AE1	021AFA	CODE	N	Overworld Command 47	2004.08.18
021AFB	021B14	CODE	N	Overworld Command 48	2004.08.18
021B15	021B2E	CODE	N	Overworld Command 49	2004.08.18
021B2F	021BDF	CODE	N	Overworld Command 4F	2004.08.11
021BE0	021C80	CODE	N	Overworld Command 50	2004.08.18
021C81	021C83	CODE	N	Overworld Command 52	2004.08.10
021C84	022335	CODE	N	Unknown routines	2007.08.15
022336	022344	CODE	N	Routines used to create random floating rocks when Lavos erupts on 1999 AD map	2007.08.15
022345	0223D1	CODE	N	Unknown routines	2008.02.13
0223D2	0223DA	CODE	N	Jump to 7E027C Overworld action routines	2008.02.13
0223DB	0223EE	PTR	N	"Pointers to 7E027C Overworld action routines, local, 10 total"	2008.02.13
0223EF	0226D5	CODE	N	Unknown routines	2008.02.13
0226D6	0226EF	CODE	N	Copy overworld flags and storyline counter within memory (load overworld)	2007.08.15
0226F0	022702	CODE	N	Copy overworld flags and storyline counter within memory (exit overworld)	2007.08.15
022703	022D95	CODE	N	Unknown routines	2007.08.15
022D96	022D96	DATA	N	Storyline value for Black Omen on overworld map	2007.01.15
022D97	023163	CODE	N	Unknown routines	2007.01.15
023164	023165	DATA	N	Map Dactyls can be used on	2007.01.15
023166	02360B	CODE	N	Unknown routines	2007.01.15
02360C	02360C	DATA	N	Storyline value for overworld party exchange menu	2006.12.20
02360D	023AEE	CODE	N	Unknown routines	2006.12.20
023AEF			N		2003.04.28
024E64	024E64	DATA	N	Dactyl no landing zone (right x coord)	2004.12.06
024E65			N		2004.12.06
024E6A	024E6A	DATA	N	Dactyl no landing zone (bottom y coord)	2004.12.06
024E6B			N		2004.12.06
025628	0257DE	CODE	N	Unknown routines	2008.02.13
0257DF	025822	CODE	N	"Text routines, unknown"	2008.02.13
025823	025832	CODE	N	"Text routines, unknown"	2008.02.13
025833	02583B	CODE	N	"Text routines, jump to UNK1 routines"	2008.02.13
02583C	025841	CODE	N	"Text routines, unknown"	2008.02.13
025842	025849	PTR	N	"Pointers to UNK1 text routines, local, 4 total"	2008.02.13
02584A	025850	CODE	N	"Text routines, jump to UNK2 routines"	2008.02.13
025851	025892	PTR	N	"Pointers to UNK2 text routines, local, 33 total"	2008.02.13
025893	025894	CODE	N	"Text routines, UNK2 $00"	2008.02.13
025895	025896	CODE	N	"Text routines, UNK2 $01-04, $0D-20"	2008.02.13
025897	02589A	CODE	N	"Text routines, UNK2 $05, $07, $09, $0B"	2008.02.13
02589B	0258B1	CODE	N	"Text routines, UNK2 $06, $08, $0A, $0C"	2008.02.13
0258B2	0258D3	CODE	N	"Routines load text character, and checks type"	2007.01.15
0258D4	0258FC	CODE	N	Routines for loading substrings 21-9F	2007.01.15
0258FD	025902	CODE	N	Routines for jumping to 00-20 text characters	2007.01.15
025903	025944	PTR	N	Pointers to 00-20 text character routines	2007.01.15
025945	025952	CODE	N	"Routines for text characters 00, 03-0C"	2007.01.15
025953	025984	CODE	N	Routines for text character 0D 8-bit value	2007.01.15
025985	0259C7	CODE	N	Routines for text character 0E 16-bit value	2007.01.15
0259C8	025A10	CODE	N	Routines for text character 0F 24-bit value	2008.02.12
025A11	025A25	CODE	N	Unknown routines	2007.01.15
025A26	025A4B	CODE	N	Routines for text character 11 spch11	2007.01.15
025A4C	025A84	CODE	N	Routines for text character 1208+ substrings	2007.01.15
025A85	025A89	CODE	N	"Routines for jumping to 1200 Tech, 1201 Monster"	2007.01.15
025A8A	025A8B	PTR	N	Pointer to 1200 Tech routine	2007.01.15
025A8C	025A8D	PTR	N	Pointer to 1201 Monster routine	2007.01.15
025A8E	025ACF	CODE	N	Routines for text character 1200 Tech	2007.01.15
025AD0	025B05	CODE	N	Routines for text character 1201 Monster	2007.01.15
025B06	025B13	CODE	N	"Routines for text characters 01, 02 Kanji"	2007.01.15
025B14	025B14	CODE	N	"Routines for text character 10 (nothing, not used)"	2007.01.15
025B15	025B3A	CODE	N	Routines for text characters 13-19 PC names	2007.01.15
025B3B	025B55	CODE	N	Routines for text character 1A CronoNick	2007.01.15
025B56	025B6F	CODE	N	Routines for text character 1E Nadia	2007.01.15
025B70	025B9A	CODE	N	Routines for text characters 1B-1D PC name	2007.01.15
025B9B	025BD5	CODE	N	Routines for text character 1F Item name	2007.01.15
025BD6	025BD8	CODE	N	Routines for text character 20 Epoch	2007.01.15
025BD9	025BDA	PTR	N	Pointer to Epoch name in memory (+7E0000)	2007.01.15
025BDB	025BF4	CODE	N	Routines for text character 20 Epoch	2007.01.15
025BF5	025D22	CODE	N	Unknown routines	2007.01.15
025D23	025D33	CODE	N	"Subroutine used for displaying Item, Tech name"	2007.01.15
025D34	025D44	CODE	N	Subroutine used by 1200 Tech	2007.01.15
025D45	025D55	CODE	N	"Subroutine used for displaying PC, Epoch, CronoNick name"	2007.01.15
025D56	025DC3	CODE	N	Subroutine used by text character 0F	2007.01.15
025DC4	025E1D	CODE	N	Unknown routines	2008.07.14
025E1E	025E35	CODE	N	Load main font width value and increment text character counter	2008.07.14
025E36	025EAE	CODE	N	Unknown routines	2008.07.14
025EAF	025EBE	PTR	N	"Pointers to unknown routines, local, 8 total"	2008.02.13
025EBF	025F7F	CODE	N	Unknown routines	2008.02.13
025F80	025F8F	PTR	N	"Pointers to unknown routines, local, 8 total"	2008.02.13
025F90	025FD7	CODE	N	Unknown routines	2008.02.13
025FD8	025FE5	PTR	N	Pointers to PC names in memory (+7E0000)	2007.01.15
025FE6	0260E5	DATA	N	Pointer offsets in memory related to font display	2007.08.24
0260E6	026145	DATA	N	Character width for standard table 1 characters	2007.08.24
026146	02614A	TXT	N	Nadia substring	2007.01.15
02614B	02615D	CODE	N	"Subroutine used by text characters 0D, 0E"	2007.01.15
02615E	02617F	CODE	N	Subroutine used by text character 0D	2007.01.15
026180	0261BC	CODE	N	Subroutine used by text character 0E	2007.06.29
0261BD	026230	CODE	N	Subroutine used by text character 0F	2007.01.15
026231	026262	CODE	N	Subroutine used by text character 0F	2007.01.15
026263	02632A	CODE	N	Unknown routines	2007.01.15
02632B	02632B	DATA	N	"When set to 21, the select map becomes semi-transparent"	2004.01.29
02632C	026C96	CODE	N	Unknown routines	2004.01.29
026C97			N		2003.05.06
026CC1	026F2C	CODE	N	Unknown routines	2003.05.06
026F2D			N		2003.05.06
0271F9	02721F	CODE	N	Load source and destination data for Epoch time gauge compressed packets	2008.02.13
027220	027223	DATA	N	Source and destination for 1st Epoch time gauge compressed packet	2008.02.13
027224	027227	DATA	N	Source and destination for 2nd Epoch time gauge compressed packet	2008.02.13
027228	02722B	DATA	N	Source and destination for 3rd Epoch time gauge compressed packet	2008.02.13
02722C					2008.02.13
027389	02738F	CODE	N	Load source bank for 1st Epoch time gauge compressed packet	2008.02.13
027390					2008.02.13
0273D6	0273DE	CODE	N	Load source bank for 2nd Epoch time gauge compressed packet	2008.02.13
0273DF					2008.02.13
027404	02740A	CODE	N	Load source bank for 3rd Epoch time gauge compressed packet	2008.02.13
02740B					2008.02.13
027464	027464	DATA	N	Storyline value for Epoch time gauge 1F4->1F6 overworld map change (Check 1)	2007.01.15
027465			N		2007.01.15
027484	027484	DATA	N	Storyline value for Epoch time gauge 1F4->1F6 overworld map change (Check 2)	2007.01.15
027485			N		2007.01.15
02754D	02786E	CODE	N	Unknown routines	2007.08.15
02786F	027887	CODE	N	Copy current PC values within memory (likely overworld related)	2007.08.15
027888	0279DF	CODE	N	Unknown routines	2007.08.15
0279E0	027A0B	CODE	N	Routines used during Lavos eruption on 1999 AD map	2007.08.15
027A0C	027C27	CODE	N	Unknown routines	2007.08.15
027C28	027C47	DATA	N	"Unknown data, $20 bytes"	2007.08.15
027C48	027DE3	CODE	N	Unknown routines	2007.08.15
027DE4	027FFF	---	N	UNUSED SPACE (540 bytes)	2003.05.22
028000	02804A	CODE	N	Unknown routines	2007.08.15
02804B	028063	CODE	N	Stores default values when a new game started if no save data previously existed	2007.08.15
028064	02808E	CODE	N	Unknown routines	2007.08.15
02808F	028095	DATA	N	"Values for menu to load (1 byte each, 7 total)"	2007.06.29
028292	028293	PTR	N	"Pointer to main menu routines, local"	2007.06.29
028294	02829F	PTR	N	"Pointers to six menus routines, local"	2007.06.29
0282A0	0282A1	PTR	N	"Pointer to character exchange menu routines, local"	2007.06.29
0282A2	0282A7	PTR	N	Unused pointers? (3 total)	2007.06.29
0282A8	0282A9	PTR	N	"Pointer to save menu (from save point) routines, local"	2007.06.29
0282AA	0282AB	PTR	N	"Pointer to shop menu routines, local"	2007.06.29
0282AC	0282AD	PTR	N	"Pointer to name menu routines, local"	2007.06.29
0282AE	0282AF	PTR	N	"Pointer to load save menu routines, local"	2007.06.29
0282B0	0282B1	PTR	N	"Pointer to unknown routines, exit menu?"	2007.06.29
0282B2	028405	CODE	N	Unknown routines	2007.08.15
028406	02840D	DATA	N	Unknown routines copied to 7E0500-7E0507	2007.08.15
02840E	028522	CODE	N	Unknown routines	2007.08.15
028523	028526	CODE	N	Soft reset	2007.06.29
028527	0285AD	CODE	N	Unknown routines	2007.08.15
0285AE	0285CF	CODE	N	Clock routines	2007.08.15
0285D0	0285D5	DATA	N	Max clock data values (1 byte each) for 7E0400-7E0405	2007.08.15
0285D6	0296DC	CODE	N	Unknown routines	2007.08.15
0286DD	0286EC	CODE	N	Load Menu HDMA into RAM	2007.01.15
0286ED	028770	CODE	N	Unknown routines	2007.01.15
028771	028790	DATA	N	Menu HDMA table	2007.01.15
028791	028C5A	CODE	N	Unknown routines	2007.01.15
029542	02956D	CODE	N	"DMA to VRAM, bank $FF small fonts and window backgrounds"	2008.02.13
02956E	029573	CODE	N	Unknown routines	2008.02.13
029574	0295BA	CODE	N	"New Game, sets default values in RAM for inventory, etc."	2007.06.29
0295BB	0295D2	CODE	N	Routines clear storyline memory	2007.06.29
0295D3	0295F0	CODE	N	Routines clear 7E0400-7E04FF and 7E2990-7E29AF	2007.06.29
0295F1	02960A	CODE	N	Routines copy default config and button settings	2007.06.29
02960B			N		2008.07.30
02968D	02969A	CODE	N	"DMA data to VRAM, small font (FF8E60-FF9C5F)"	2008.02.13
02969B	0296A6	CODE	N	"DMA data to VRAM, partial small font (FFC9FC-FFCAFB)"	2008.02.13
0296A7					2008.02.13
0296EE	0296F9	CODE	N	"Copy $600 byte Magic Type Graphics block into RAM, 3FD5E4 to 7E4E00"	2008.02.13
0296FA					2008.02.13
029724	02972F	CODE	N	"DMA data to VRAM, window backgrounds (FF9E10-FFB20F)"	2008.02.13
029730					2008.02.13
0299CA	0299CD	PTR	N	Pointers used by Main menu	2007.06.29
0299CE	029B15	CODE	N	Main menu	2008.07.14
029B16	029B4B	CODE	N	Create main menu background tilemap	2008.07.14
029B4C	029B82	CODE	N	Main menu	2008.07.14
029B83	029B8E	PTR	N	"Pointers into six menus routines, 6 total"	2007.06.29
029B8F	029C28	CODE	N	Main menu	2007.06.29
029C29	029C30	PTR	N	Pointers used by Equip menu	2007.06.29
029C31	02AA33	CODE	N	Equip menu	2007.06.29
02AA34	02AA3F	PTR	N	Pointers used by Inventory menu	2007.06.29
02AA40	02B352	CODE	N	Inventory menu	2007.06.29
02B353	02B35C	PTR	N	Pointers used by Tech menu	2007.06.29
02B35D	02BF34	CODE	N	Tech menu	2007.06.29
02BF35	02BF3C	PTR	N	Pointers used by Options menu	2007.06.29
